Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision
60-470-3563,29.0,Male,Middle,MARRIED,Bachelor's,Middle,Malasin,Gardening & Outdoors,$498.33 ,,Online,3.0,5.0,2.0,Medium,Very Sensitive,1.0,9.0,Medium,Smartphone,PayPal,5/8/2024,True,True,Wants-based,Express,
24-241-7171,30.0,Female,High,Single,High School,High,Huaqiu,Health Supplements,$182.94 ,7.0,Mixed,1.0,5.0,,None,Not Sensitive,2.0,7.0,Low,Desktop,Other,5/28/2024,True,True,Need-based, Express ,12.0
53-784-1855,19.0,Female,middle,divorced,Master's,High,Loket,Health Supplements,$121.70 ,7.0, Mixed ,4.0,$3.0,0.0, High , Very Sensitive ,2.0,5.0,None,Smartphone,Credit Card,6/24/2024,True,True,Planned,Standard,8.0
83-561-3374,45.0,Female,High, Widowed ,Master's,Middle,Santa Maria do Souto,Software & Apps,$489.27 ,4.0,Mixed,1.0,4.0,null,High,Somewhat Sensitive,1.0,3.0,None,Tablet,Debit Card,1/13/2024,False,False,Wants-based,Standard,3.0
96-121-0629,38.0,Male,Middle,Married,Bachelor's,Middle,Yanshang,Software & Apps,$303.93 ,,Mixed,3.0,2.0,0.0,High,Not Sensitive,1.0,10.0,Low, Smartphone ,Debit Card,3/13/2024,True,False,Need-based,no preference,2.0
00-275-9990,24.0,Female,Middle,Married,Bachelor's,Middle,Tempuran,Food & Beverages,$302.74 ,11.0,Mixed,1.0,5.0,0.0,High,Very Sensitive,0.0,6.0,High,Smartphone,PayPal,6/28/2024,True,True,Wants-based,Express,5.0
36-593-2907,42.0,Genderqueer,High,Single,Bachelor's,High,Karafao,Beauty & Personal Care,$157.21 ,11.0,online,3.0,3.0,0.0,Medium,Not Sensitive,0.0,3.0,High,Tablet,Debit Card,4/30/2024,True,False,Wants-based,Express,5.0
22-692-3470,46.0,Female,High,widowed,High School,HIGH,São Cristóvão,Sports & Outdoors,$159.45 ,2.0,Online,3.0,2.0,2.0,Medium,VERY SENSITIVE,0.0,,None,SMARTPHONE,Debit Card,6/14/2024,True,False,Impulsive,Standard,14.0
90-322-7329,44.0,Female,High,Widowed,high school,Middle,Buensuseso,LUXURY GOODS,$312.93 ,2.0,In-Store,2.0,2.0,N/A,High,Very Sensitive,0.0,7.0,NONE,Smartphone,PayPal,8/4/2024,True,True, Wants-based ,No Preference,3.0
28-395-9872,38.0,Male,High,Married,Master's,Middle,Blantyre,Hotels,$65.68 ,4.0,In-Store,4.0,4.0,0.0,Medium,Not Sensitive,0.0,8.0,Medium,Smartphone,Other,5/7/2024,False,False,Impulsive, Standard ,12.0
79-297-1061,,Male,MIDDLE,Single,Master's, Middle ,Kozel’shchyna,Software & Apps,$61.86 ,,In-Store,4.0,5.0,2.0,None,Not Sensitive,2.0,8.0,None,Smartphone,Cash,11/15/2024,False,True,Need-based,Standard,9.0
93-649-9356,$18.0,Female,High,Single,Master's,Middle,Cibuah,Electronics, $343.77  ,6.0,Mixed,5.0,,,none,Not Sensitive,2.0,4.0,Medium,Desktop,Credit Card,2/16/2024,True,False,Impulsive,NO PREFERENCE,3.0
27-543-7069,,Male,Middle,Divorced,Master's,High,Cockburn Town,HOME APPLIANCES, $107.21  ,2.0,Online,4.0,2.00,1.0,None,Not Sensitive,null,9.0,Medium,Desktop,Other,8/5/2024,True,True,Planned, Standard ,
96-079-9597,31.00,Genderfluid,High,Single,Master's,Middle,Maslog,Home Appliances,$148.98 ,12.0,Online,5.0,1.0,2.0,None,Very Sensitive,0.0,8.0,Low, Tablet ,Debit Card,8/11/2024,True,True,Wants-based,Standard,"13.0,00"
38-940-4942,22.00,Female,High,WIDOWED,Master's, Middle ,faqqū‘ah,Health Care,$490.41 ,4.0,mixed,,,0.0,LOW,somewhat sensitive,0.0,2.0,High,Tablet,Other,12/15/2024,False,True,Planned,Express,
82-014-2564,33.0,Male,High,Married,High School,Middle,Yelyzavethradka,Groceries, $461.34  ,,In-Store,3.0,1.0,0.0,High,Somewhat Sensitive,1.0,9.0,Low,desktop,Cash,3/6/2024,False,True,Wants-based,Express,7.0
70-699-5799,20.0,Female,High,Single,Master's,High,Jackson,Office Supplies,$338.89 ,7.0,In-Store,4.0,2.0,1.0,Low,Somewhat Sensitive,2.00,,None,Desktop,Credit Card,5/21/2024,True,True,Wants-based,Express,3.0
53-240-2040,26.0,Male,High,Married,High School,High,Itaguaí,GARDENING & OUTDOORS,$222.63 ,3.0,Mixed,1.0,1.0,0.0,Medium,Somewhat Sensitive,2.0,2.0,None, Tablet ,Cash,3/23/2024,False,True,Impulsive,Express,
27-742-2776,,Male,High,Married,High School,high,Fteliá,Toys & Games,$71.95 ,2.0,Mixed,3.0,5.0,2.0,none,Very Sensitive,2.0,,None,Desktop,debit card,9/22/2024,False,True,Planned,No Preference,13.0
55-620-7906,21.0,Male,High,Divorced,High School,Middle,Kiambu,Software & Apps,$264.52 ,9.0,Online,3.0,3.0,1.0,None,Not Sensitive,0.0,10.0,None,Smartphone,DEBIT CARD,4/2/2024,True,True,Planned,No Preference,6.0
04-213-4617,43.0, Male ,High, Divorced ,High School,High,Xibër-Murrizë, Food & Beverages ,$414.80 ,9.0, Mixed ,2.0,3.0,2.0,low,Very Sensitive,2.0,9.0,None,Desktop,Paypal,1/30/2024,False,True,Planned,No Preference,7.0
79-384-7469,50.0,MALE,Middle,Single,Bachelor's,High,Xudat,Groceries,$50.79 ,12.0,Mixed,5.0,1.0,0.0,Medium,Somewhat Sensitive,0.0,2.00,Medium,Desktop,Other,5/28/2024,True,False,Planned,Standard,3.0
30-839-5589,,Female,Middle,Married,high school,middle,Yaodu,Hotels,$264.30 ,10.0,In-Store,,4.0,1.0,Low,Not Sensitive,2.0,2.0,High,smartphone,PayPal,8/20/2024,True,True, Planned ,No Preference,5.0
76-848-9229,29.0,Male,HIGH,Married,Bachelor's,Middle,Saint-Gratien,Animal Feed,$122.46 ,12.0,Mixed,2.0,3.0,0.0,High,Not Sensitive,0.0,3.0,Low,Tablet,Credit Card,2/15/2024,False,True,Wants-based,Standard,
98-559-6096,20.0, Male ,Middle,Widowed,High School,Middle,Totora,Software & Apps,$238.01 ,8.0,In-Store,2.0,2.0,0.0,High,Somewhat Sensitive,0.0,9.0,Low,Desktop,Cash,7/13/2024,False,True,Need-based,Standard,5.0
 56-810-2066 ,40.0,Non-binary,High,Married,Master's,Middle,Göteborg,Home Appliances,$490.34 ,4.0,In-Store,5.0,2.0,,None,Not Sensitive,2.0,7.0,High,Tablet,Other,4/17/2024,False,True,Need-based,No Preference,2.0
55-580-7707,38.0,Male,High,Divorced,Bachelor's,Middle,Čáslav,Jewelry & Accessories,$245.98 ,4.0,Mixed,5.0,1.0,1.0,High,Not Sensitive,0.0,1.0,Medium,Desktop,PayPal,11/29/2024,False,False,Planned,Standard,10.0
 18-605-0795 ,,Polygender,Middle,WIDOWED,High School,High,Rudnogorsk,Hotels, $390.83  ,,Online,5.0,5.0,0.0,Medium,somewhat sensitive,0.0,5.0,High, Desktop ,Cash,10/28/2024,False,True,Impulsive,No Preference,8.0
86-268-2904,49.0,Male,High,Widowed,High School,Middle,Pindiga,Jewelry & Accessories,$158.84 ,N/A,Online,,1.0,1.0,None,Not Sensitive,1.0,8.0,low,Desktop,Cash,7/12/2024,True,True,Need-Based,Express,5.0
75-847-7630,,Male,Middle,Single,High School,MIDDLE,Adela,BABY PRODUCTS,$439.24 ,8.0,Mixed,3.0,3.0,1.0,High,Somewhat Sensitive,2.0,9.0, Medium , Tablet ,Other,7/26/2024,False,False,WANTS-BASED,Standard,10.0
76-910-2337,23.0,polygender,Middle,Widowed,Master's,High,Krajan Baru,Toys & Games,$92.43 ,12.0,Mixed,4.0,1.0,0.0,Medium,Somewhat Sensitive,2.0,,None,Smartphone,Other,12/5/2024,False,True,Need-based,Standard,6.0
56-719-7145,48.00,Female,High,Married,Master's,Middle,Jinqiao,Clothing,$333.15 ,9.0,Mixed,1.0,5.0,1.0,High,Very Sensitive,1.0,,High,Smartphone,OTHER,8/12/2024,False,False,Impulsive,Standard,14.0
 14-025-2335 ,19.0,Male,Middle,Divorced,Master's,Middle,Barg-e Matāl,LUXURY GOODS,$64.22 ,9.0,Online,1.0,1.0,2.0,High,Somewhat Sensitive,1.0,9.0,Medium,Smartphone,PayPal,1/2/2024,True,False,Impulsive,No Preference,10.0
10-300-8072,46.0,Female,High,Single,High School,High,Argenteuil,Home Appliances,$290.53 ,3.0,ONLINE,3.0,,,low,Very Sensitive,0.0,6.0,High,Desktop, Debit Card ,11/4/2024,True,False,Planned,No Preference,10.0
73-698-2326,39.0,Male,Middle,Divorced,Bachelor's,High,Daying,Baby Products,$251.80 ,,Mixed,5.0,1.0,,high,Very Sensitive,1.0,8.0,Low,Smartphone,Debit Card,7/5/2024,True,True,Impulsive,No Preference,11.0
01-023-2094,,Polygender,Middle,divorced,Master's, Middle ,NGREJO,SPORTS & OUTDOORS,$480.52 ,$3.0,Online,5.0,4.0,2.0,Low,SOMEWHAT SENSITIVE,1.0,5.0,None,Smartphone,Cash,4/30/2024,False,False,Planned,No Preference,13.0
 65-359-4645 ,28.0,Female,Middle,Married,High School,High,Xieba,Packages),$461.71 ,,Mixed,3.0,1.0,0.0,Low,Not Sensitive,0.0,$9.0,High,Smartphone,Cash,2/16/2024,False,False,Planned,Standard,11.0
33-405-7978,50.0,Female,High,Married,High School,Middle,Sigli,Software & Apps,$288.34 ,,Mixed,,2.0,2.0,None,Very Sensitive,0.0,8.0,Low,Tablet,Cash,3/20/2024,False,False,Need-based,Express,6.0
09-783-7921,"19.0,00",FEMALE,High,Divorced,Bachelor's,High,Aristóbulo del Valle,Gardening & Outdoors,$194.08 ,3.0,In-Store,5.0,5.0,1.0,Low,Not Sensitive,0.0,2.0,None,Smartphone,PayPal,10/27/2024,True,True,Wants-based,Standard,13.0
76-561-2427,27.0,Agender,Middle, Widowed ,High School,High,Cane,Travel & Leisure (Flights,$198.45 ,11.0, Online ,N/A,5.0,1.0, High , Not Sensitive ,null,8.0,High,Tablet,PayPal,5/4/2024,True,False,Wants-based,No Preference,5.0
82-467-3300,23.0,Male,High,Married,Master's,Middle,Podhum,Baby Products,$216.45 ,5.0,Mixed,5.0,2.0,,Medium,Very Sensitive,2.0,7.0,Low,Tablet,Credit Card,10/31/2024,False,False,Need-based,No Preference,"3.0,00"
92-946-7398,,Female,High,Widowed,Bachelor's,High, Vilar ,Baby Products,$358.72 ,,In-Store,,5.0,,Low,very sensitive,0.0,,Low,tablet,Credit Card,2/6/2024,True,True,Impulsive,Standard,12.0
59-891-2990,22.0,Female,Middle,widowed,Bachelor's,high,Portela,Luxury Goods,$367.56 ,9.0,Online,4.0,5.0,1.0,None, Not Sensitive ,0.0,8.0,Low,Smartphone,Other,7/18/2024,False,False,Need-based,Standard,14.0
22-579-3978,40.0,Male,Middle,divorced,High School,High,Arendal,Clothing,$88.78 ,10.0,Online,5.0,,,High,Very Sensitive,1.0,7.0,MEDIUM,Desktop,PayPal,1/6/2024,False,False,planned,Standard,
22-352-0576,48.0,Male,Middle, Married ,BACHELOR'S,Middle,Nabīnagar,Food & Beverages,$465.85 ,,Online,5.0,3.0,2.0,none,Somewhat Sensitive,$2.0,10.0,medium,Desktop,PayPal,4/4/2024,True,False, Wants-based ,Standard,
28-676-0614,49.0, Male ,Middle,Married,High School,High,La Ravoire,Clothing,$262.61 ,3.0,In-Store,2.0,5.0,1.0,Medium,Somewhat Sensitive,0.0,10.0,Medium,Smartphone, Other ,2/28/2024,False,True,Wants-based,Standard,6.0
07-211-9364,45.0,Agender,Middle,Widowed,Master's,Middle,DOSTOYEVKA,Home Appliances,$91.24 ,8.0, In-Store ,4.0,3.0,0.0,high,Somewhat Sensitive,0.0,4.0,Low,Tablet,CASH,10/28/2024,True,False,Wants-based,Standard,4.0
98-238-6733,42.0,Female,High,Married,High School,HIGH,Liuzhou,Luxury Goods,$425.69 ,5.0,In-Store,2.0,5.0,0.0,High,Very Sensitive,0.0,4.0,Medium,Tablet,Credit Card,6/21/2024,False,True,Impulsive, No Preference ,4.0
72-006-3769,41.0,Female,High,Married, Bachelor's ,High,São Mateus do Maranhão,packages),$446.11 ,9.0,Mixed,3.0,1.0,1.0,Medium,Very Sensitive,,10.0,Medium,Desktop,PayPal,6/6/2024,True,True,WANTS-BASED,Express,11.0
75-845-3143,23.0,Bigender,High,Single,High School,High,Rumbek,Software & Apps,$490.11 ,8.0,Online,,4.0,2.0,Low,Not Sensitive,1.0,1.0,Low,Smartphone,Other,12/24/2024,False,False,Planned,STANDARD,14.0
26-028-2671,44.0,Female,High,Divorced,High School,Middle,Cigedang,sports & outdoors,$403.57 ,,Online,2.0,2.0,"2.0,00",High,Not Sensitive,2.0,2.0,None,Smartphone,Other,11/14/2024,False,False,Impulsive,Express,1.0
55-876-7407,42.0,Female,High,Married,Bachelor's,Middle,Muaralabuh,Packages),$442.15 ,10.0,Mixed,2.0,3.0,1.0,High,Not Sensitive,2.0,,None,Smartphone,Credit Card,12/18/2024,False,True,Need-based,No Preference,9.0
47-720-9520,49.0,Female,Middle,Widowed,Bachelor's,High,Chełmiec,sports & outdoors,$78.71 ,,Online,4.0,3.0,,None,Somewhat Sensitive,1.0,10.0,Low,Smartphone,Paypal,4/10/2024,True,True,Planned, No Preference ,4.0
42-207-5005,45.0,female,Middle,WIDOWED,High School,High,SANTA MARTA,Furniture,$491.51 ,2.0,Mixed,2.0,$5.0,0.0,Medium,very sensitive,1.0,1.0,High,Smartphone,PayPal,12/6/2024,True,False,Need-based,No Preference,
47-266-2261,36.0,Female,Middle,Single,Bachelor's,Middle, Brändö ,furniture,$457.39 ,12.0,In-Store,1.0,1.0,1.0,High,Not Sensitive,1.0,,High,Desktop,Credit Card,10/29/2024,True,False,Impulsive, Standard ,9.0
77-642-7686,"38.0,00",Female,High,Divorced,High School,High,Liangshuihe,Food & Beverages,$178.61 ,12.0,Online,5.0,1.0,2.0,High,Not Sensitive,0.0,3.0,None,Smartphone,Credit Card,7/10/2024,True,False,Impulsive,No Preference,8.0
37-468-8133,44.0,Male,Middle,Single,High School,Middle,Cimara,Health Care,$492.51 ,7.0,Online,1.0,4.0,1.0,Low,Not Sensitive,0.0,2.0,Medium,Desktop,PayPal,1/30/2024,True,True,Wants-based,standard,
00-335-5034,37.0,Agender,High,MARRIED,Bachelor's,High,Sanxing,Home Appliances,$411.40 ,3.0,In-Store,,3.0,0.0,High,Somewhat Sensitive,2.0,9.0,None,Smartphone,PayPal,8/12/2024,True,False,Impulsive,Standard,6.0
95-148-1769,36.0,Male,Middle,Divorced,Master's,High,Linao,Clothing,$96.52 ,11.0,In-Store,5.0,,2.0,Low,Not Sensitive,,3.0,None,Tablet,Cash,3/17/2024,False,False,Planned,Standard,11.0
 72-324-1243 ,34.0,Male,High,Married,High School,Middle,Bairan,Mobile Accessories,$65.45 ,6.0,In-Store,2.0,4.0,1.0,High,Very Sensitive,0.0,2.0,Medium,smartphone,Credit Card,9/21/2024,True,True,Impulsive,NO PREFERENCE,3.0
62-687-5354,23.0,Male,Middle,Single,High School,Middle,ABAETETUBA, Health Care ,$255.86 ,3.00,ONLINE,4.0,5.0,2.0,HIGH,Very Sensitive,0.0,,Low,TABLET,PayPal,3/25/2024,True,False,Planned,No Preference,4.0
54-634-0814,35.0,Male,high,Divorced,Bachelor's,High,PASIRJAYA,Furniture,$74.69 ,10.0,In-Store,5.0,3.0,1.0,Low,Somewhat Sensitive,0.0,6.0,Medium,Desktop,PayPal,11/12/2024,False,True,Need-based,No Preference,3.0
64-769-5737,"45.0,00",Male,Middle,Widowed,Master's,Middle,Acheng,Home Appliances,$430.75 ,8.0,Mixed,,4.0,,Low,Very Sensitive,1.0,5.0,None,Tablet,Cash,4/6/2024,False,False,Need-based, No Preference ,6.0
62-892-2088,38.0, Male ,High,Widowed,Master's,high,Huakoulongtan,Software & Apps,$370.17 ,2.0,Mixed,,4.0,2.0,Medium,Not Sensitive,1.0,,Low,Tablet, Cash ,11/23/2024,False,True,Need-based,Express,
53-951-2529,25.0,Male,MIDDLE,Divorced,Master's,High,Burgastai,Electronics,$384.26 ,6.0,mixed,4.0,2.0,1.0,high,Not Sensitive,0.0,9.0,Medium,Smartphone,PayPal,7/11/2024,False,True,Need-based,NO PREFERENCE,11.0
00-264-3797,26.0,male,Middle,Married,Master's,Middle,Chavarría,Home Appliances,$128.01 ,2.0,Mixed,,2.0,1.0,Medium,Somewhat Sensitive,0.0,,High,Smartphone,Debit Card,4/17/2024,True,False,Need-based,No Preference,10.0
88-445-9235,46.0,Female,High,Married,High School,HIGH, Demuk ,Luxury Goods,$301.40 ,"4.0,00",ONLINE,,3.0,0.0,Medium,Somewhat Sensitive,0.0,5.0,None,Desktop,Debit Card,9/14/2024,False,True, Planned ,Standard,5.0
65-539-9955,18.0,female,High,Single,High School,High,Sertolovo,Health Supplements,$397.25 ,6.0,Mixed,5.0,$2.0,,Low,Not Sensitive,1.0,10.0,None,Desktop,Cash,8/8/2024,False,True,Wants-based,No Preference,
89-730-1134,46.0,MALE,Middle,Divorced,High School,Middle,Jixian,Gardening & Outdoors,$96.18 ,null,Mixed,3.0,4.0,0.0,None,Somewhat Sensitive,1.0,9.0,Medium,Smartphone,Cash,5/5/2024,False,False,Planned,Express,10.0
74-051-7865,19.0, Female ,High,divorced,BACHELOR'S,High,Deqing,Baby Products,$390.44 ,4.0,Mixed,"5.0,00",,0.0,Medium,very sensitive,0.0,"4.0,00",HIGH,Desktop,Other,2/15/2024,True,False,Need-Based,Standard,4.0
40-450-4266,$37.0,Female,Middle,Single,Bachelor's,Middle,sala,Health Care, $61.50  ,11.0,Mixed,4.0,,0.0,Medium,Very Sensitive,0.0,,High,Smartphone,Other,1/26/2024,True,True,Planned,Express,8.0
78-796-5651,35.0,Female,Middle,Divorced,High School,High,Dłutów,Office Supplies, $234.44  ,6.0, In-Store ,,5.0,,medium,Very Sensitive,0.0,1.0,High, Desktop ,Other,5/23/2024,False,True,Impulsive, Express ,
78-163-4800,43.0,Male,Middle,Single,Master's,Middle,Regimin,Toys & Games,$318.84 ,6.0,ONLINE,1.0,,2.0,LOW,Very Sensitive,0.0,,High,Tablet,other,4/20/2024,False,True,Wants-based,Standard,10.0
90-272-5701,28.0,Male,Middle,Single,Master's,high,Semiletka,Toys & Games,$327.32 ,,Mixed,4.0,5.0,,None,Somewhat Sensitive,0.0,4.0,High,Tablet,Other,6/9/2024,True,True,Impulsive,Express,13.0
14-118-5229,25.0,Male,Middle,Divorced,Master'S,High,Dayr Sharaf,Books,$475.64 ,3.0,Online,3.0,4.0,1.0,Low,Very Sensitive,1.0,2.0, Medium ,Smartphone,PayPal,2/15/2024,True,True,Planned,Standard,9.0
24-662-2119,47.0,Male,High,Widowed,Master's,Middle,Adani,Hotels,$68.59 ,9.0,Mixed,3.0,4.0,0.0,Medium,Somewhat Sensitive,2.0,,None,SMARTPHONE,PayPal,4/18/2024,False,True,Wants-based,Standard,5.0
 61-794-8438 ,45.0,polygender,Middle,Divorced,BACHELOR'S, Middle ,Rakhiv,Health Care,$133.04 ,12.0,online,1.0,3.0,2.0,High,Not Sensitive,2.0,6.0,NONE,Desktop,Cash,7/7/2024,True,True,impulsive,Standard,11.0
21-959-5766,24.0,Non-binary,High,Married,High School,Middle,Ma'an,Luxury Goods,$196.63 ,9.0,Online,4.0,2.0,2.0,Medium,Somewhat Sensitive,1.0,6.0,Low,Tablet,Other,12/15/2024,True,False,Need-based,No Preference,7.0
42-518-2602,30.0,Male,Middle,Divorced,Bachelor's,high, Navoiy ,Home Appliances,$473.96 ,12.0,In-Store,2.0,1.0,1.0,Medium,Somewhat Sensitive,2.0,9.0,None,Tablet,PayPal,7/28/2024,True,False,Impulsive,Express,14.0
35-850-8676,24.0,Female,High,Married,High School,Middle,sishilichengzi,Luxury Goods,$472.52 ,8.0,Online,2.0,4.0,"0.0,00",Low,Somewhat Sensitive,2.0,,Medium,Tablet,Cash,1/24/2024,False,True,Planned,No Preference,14.0
07-958-2231,27.0,Female,Middle,MARRIED,Bachelor's,Middle,Tigaherang,Baby Products,$335.80 ,9.0,Mixed,3.0,null,1.0,None,somewhat sensitive,2.0,,Low,Smartphone,Debit Card,2/10/2024,True,False,Wants-based,Standard,5.0
78-503-0416,25.0,Male,middle,Single,High School,High,Villa Dolores,Luxury Goods,$85.57 ,12.0,In-Store,2.0,1.0,1.0,Low,Very Sensitive,2.0,,Medium,Tablet,Debit Card,8/31/2024,True,True,Planned,No Preference,9.0
46-167-7999,44.0,Bigender,Middle,Single,Master's,Middle, Poá ,BEAUTY & PERSONAL CARE,$108.50 ,$11.0,Mixed,5.0,5.0,0.0,None,Very Sensitive,1.0,2.0,Medium,Smartphone,PayPal,7/16/2024,False,False,Wants-based,No Preference,10.0
93-989-8649,26.0,Male,Middle,divorced,Bachelor'S,Middle,shibushi,Food & Beverages,$172.50 ,8.00,Online,1.0,3.0,0.0,Medium,SOMEWHAT SENSITIVE,0.0,,Low,Desktop,Credit Card,7/19/2024,True,False,IMPULSIVE,No Preference,7.0
98-130-8811,18.0,Female,high,Single,High School,Middle,Tilburg,Electronics,$212.80 ,6.0,Mixed,3.0,2.0,2.0,None,Very Sensitive,1.0,,High,Tablet,Credit Card,5/17/2024,True,True,Planned,Standard,1.0
18-614-2070,null,Female,Middle,MARRIED,Bachelor's,High,UGRA,BABY PRODUCTS,$324.41 ,7.00,Mixed,4.0,,,None,NOT SENSITIVE,0.0,,Medium,Tablet,Debit Card,4/29/2024,True,True,Need-based,No Preference,4.0
80-277-3242,36.0,Male,High,Widowed,High School,Middle,Montreuil,Travel & Leisure (Flights,$342.39 ,8.0,In-Store,1.0,5.0,2.0,Low,Very Sensitive,,3.0,High,Desktop,Other,1/4/2024,False,False,Need-based,Standard,9.0
44-949-9040,23.0,Female,High,Divorced,Bachelor's,High,Garibaldi,Health Care,$446.86 ,9.0,In-Store,2.0,1.0,2.0,None,Very Sensitive,0.0,2.0,Medium,Desktop,PayPal,11/7/2024,False,False,Wants-based,No Preference,5.0
04-545-9162,49.00,Male,High,Divorced,Master's,High,Tiang,Electronics,$463.15 ,3.0,mixed,1.0,null,1.0,none,Somewhat Sensitive,1.0,9.0,High,Smartphone,Debit Card,4/25/2024,True,True,Need-based,Standard,9.0
51-320-2801,27.0,Female,High,Divorced,Bachelor's,High,Mouquim,Groceries,$122.99 ,12.0,In-Store,1.0,5.0,1.0,High,Very Sensitive,,8.0,None,Desktop,Cash,10/3/2024,True,False,Planned,No Preference,1.0
50-510-5119,43.00,Male,High, Widowed ,Master's,High,montecristi,Beauty & Personal Care,$322.40 ,,Mixed,4.0,2.0,null,Medium,Very Sensitive,2.0,3.0,Medium,Tablet,Cash,8/7/2024,True,True,Need-based,Express,N/A
63-964-6954,19.0,Female,High,Married,High School,Middle,Prince Albert,Health Care,$73.19 ,5.0,Mixed,2.0,5.0,1.0,Low,Not Sensitive,2.0,8.0,High,Smartphone,PayPal,4/11/2024,False,True,Need-based,no preference,3.0
55-569-9247,41.0,Female,Middle,Married,master's,High,Göteborg,toys & games,$279.08 ,10.0,online,4.0,2.0,1.0,high,Not Sensitive,2.0,7.0,MEDIUM,Smartphone,credit card,4/25/2024,False,True, Wants-based ,No Preference,3.0
02-911-0447,29.0,Female,Middle,Single,High School,Middle,Zaječov,Travel & Leisure (Flights, $478.85  ,10.0,In-Store,,2.0,2.0,NONE,Not Sensitive,2.0,2.0,None,Desktop,Cash,4/28/2024,False,False,Planned,No Preference,4.0
77-626-7240,25.0,Male,High,Widowed,Master's,High,Liushun,Food & Beverages,$86.39 ,,Mixed,,5.0,1.0,High,Somewhat Sensitive,1.0,1.0,Medium,Desktop,Debit Card,9/9/2024,False,False,Need-based,Standard,7.0
75-915-9803,45.0,Male,High,Widowed,Bachelor's,Middle,Sancha,Baby Products,$192.35 ,,Mixed,3.0,,2.0,High,Not Sensitive,2.0,1.0,High,Smartphone,Credit Card,5/8/2024,True,False,Impulsive,Express,11.0
78-905-2660,,Female,Middle,Divorced,Bachelor's,High,Damnoen Saduak,Beauty & Personal Care,$235.32 ,7.0, Online ,2.0,1.0,1.0,medium,Very Sensitive,,10.0,High,Desktop,paypal,6/9/2024,False,True,Impulsive, Express ,11.0
02-677-6735,21.0,Female,High,Widowed,High School,High,Cianorte,Electronics,$212.63 ,8.0,Online,4.0,2.0,1.0,Low,Very Sensitive,0.0,4.0,High,desktop,Debit Card,8/27/2024,False,True,Need-based,No Preference,"6.0,00"
20-460-9796,47.0,Female,MIDDLE,Widowed,Master's,High,Liuzuo,Food & Beverages,$246.63 ,8.0,In-Store,2.0,3.0,1.0,None,Somewhat Sensitive,2.0,3.0,None,Tablet,Credit Card,4/1/2024,True,False,Impulsive,Express,10.0
57-587-4005,26.0,Female,Middle,Widowed,BACHELOR'S,High, Pameungpeuk ,Toys & Games,$228.47 ,9.0,Online,3.0,3.0,,None,Very Sensitive,1.0,7.0,none,Desktop,Credit Card,8/29/2024,False,True,Impulsive,Express,12.0
99-477-8256,25.0,Female,Middle,Single,Master's,High,Kāshmar,Gardening & Outdoors,$343.77 ,6.0,Online,4.0,3.0,2.0,Low,Somewhat Sensitive,2.0,9.0,High,Desktop,Cash,9/18/2024,True,True,Wants-based,Express,6.0
03-992-3728,26.0,Bigender,Middle, Married ,Bachelor's,HIGH,‘Arad,Groceries,$339.32 ,9.0,In-Store,2.0,4.0,0.0,Medium,VERY SENSITIVE,1.0,4.0,High, Tablet ,Other,9/5/2024,False,False,Need-based,No Preference,7.0
24-878-4507,34.0,Male,High,Divorced,Bachelor's,Middle, Lenart v Slov. Goricah ,Clothing,$327.05 ,9.0,Mixed,5.0,4.0,0.0,Low,Somewhat Sensitive,2.0,3.0,High,Desktop, Cash ,8/6/2024,False,True,Need-based,No Preference,7.0
22-106-8347,48.0,Male,High, Divorced ,master's,Middle,Bigaa,Toys & Games, $334.45  ,2.0,In-Store,"2.0,00",5.0,0.0,Medium,Not Sensitive,2.0,9.0,high,Tablet,credit card,6/18/2024,True,False, Impulsive , No Preference ,6.0
81-479-0790,19.0,Male,High,Single,Bachelor's,middle,Guadalupe, Food & Beverages ,$366.16 ,12.0,Mixed,,4.0,2.0,Medium,Somewhat Sensitive,1.0,null,Low,Desktop,Credit Card,8/26/2024,False,False,Need-based,no preference,4.0
03-023-9932,37.0,Female,High,Widowed,Bachelor's,Middle,xiaruyue,Groceries,$481.78 ,8.0,IN-STORE,5.0,2.0,0.0,Medium,Very Sensitive,2.0,4.0,Low,Tablet,Debit Card,4/24/2024,True,True,Wants-based,Express,1.0
36-632-2460,,Female,High,Widowed,Bachelor's,Middle,Gweedore,Gardening & Outdoors,$131.48 ,8.0,Mixed,3.0,5.0,0.0,None,Somewhat Sensitive,2.0,1.0,Low,TABLET,Credit Card,8/8/2024,True,True,Wants-based,no preference,12.0
32-799-7704,,female, High ,Widowed,MASTER'S,high,Przelewice, Health Care ,$402.86 ,11.0,In-Store,,5.0,1.0,High,Not Sensitive,0.0,2.0,none,Desktop,Cash,9/5/2024,False,False,Impulsive,Standard,8.0
09-369-0588,42.0,Male,High,Single,Bachelor's,Middle,Dalumangcob,GARDENING & OUTDOORS,$333.18 ,6.0,In-Store,1.0,1.0,0.0,Medium,Very Sensitive,2.0,5.0,Low,Smartphone,Other,4/16/2024,True,False,Planned,express,
